9.052799214399689376e-01,-1.518626201476646134e-02,4.184333122603373090e-02,-9.903101116420165440e-02,1.000000000000000000e+00
9.067255429181292348e-01,-2.109493721057610627e-02,4.009615681553531374e-02,-1.002240725031638274e-01,1.000000000000000000e+00
9.087072638483291165e-01,-2.879670887706878984e-02,5.860770869795574323e-02,-9.299158287449234284e-02,1.000000000000000000e+00
9.078954705005404247e-01,-2.617157437338818449e-02,4.271358116293175883e-02,-9.934211274939123981e-02,1.000000000000000000e+00
9.080414491591227710e-01,-2.844449459964232957e-02,4.411503695971284722e-02,-9.854227283948389926e-02,1.000000000000000000e+00
9.094268665669553720e-01,-3.297210727773122046e-02,5.238048022117806901e-02,-9.556553940276922565e-02,1.000000000000000000e+00
9.062496314862310554e-01,-1.867932514300974997e-02,5.293986039521681591e-02,-9.482724906260515951e-02,1.000000000000000000e+00
9.063809978525085853e-01,-1.929369636498149201e-02,4.371671270605962528e-02,-9.854578454569588863e-02,1.000000000000000000e+00
9.089618597636244246e-01,-2.976102052583909016e-02,5.886873660486492688e-02,-9.294918277932447126e-02,1.000000000000000000e+00
9.047237005899638751e-01,-1.195817140600229957e-02,4.081730717870284825e-02,-9.962265261220480672e-02,1.000000000000000000e+00
9.090026333962089033e-01,-2.973241955776340095e-02,6.723133097661550261e-02,-8.949756955666539338e-02,1.000000000000000000e+00
9.105249237531077844e-01,-3.588116838260160119e-02,6.562367441808497626e-02,-9.021695438019908253e-02,1.000000000000000000e+00
9.087723284262190226e-01,-2.883742406585250787e-02,6.077998487502994651e-02,-9.183521997259343206e-02,1.000000000000000000e+00
9.082708653064411886e-01,-2.873795654500831825e-02,4.215643536410658421e-02,-9.950669695090609557e-02,1.000000000000000000e+00
9.073336487843856046e-01,-2.289596941433153648e-02,4.781684367326516361e-02,-9.723415209120213343e-02,1.000000000000000000e+00
9.083724132464362500e-01,-2.862537191920992360e-02,4.369740218680000232e-02,-9.896401914758272411e-02,1.000000000000000000e+00
9.071506517310672368e-01,-2.263814885442266486e-02,3.999318034529545512e-02,-1.003889441629329665e-01,1.000000000000000000e+00
9.093873803115118948e-01,-3.072031389311614263e-02,6.714745776704572622e-02,-8.970196047890290070e-02,1.000000000000000000e+00
9.116884266782182555e-01,-1.856178147390032465e-02,7.778907269044292583e-02,-6.422705344328363819e-02,1.000000000000000000e+00
9.064987043287394686e-01,3.323505669257953345e-03,6.757310097971415408e-02,-5.756763219124945430e-02,1.000000000000000000e+00
9.064987043287394686e-01,3.323505669257953345e-03,6.757310097971415408e-02,-5.756763219124945430e-02,1.000000000000000000e+00
9.064244380171481152e-01,3.717385108882431417e-03,6.765253993235556540e-02,-5.747860679101439441e-02,1.000000000000000000e+00
9.064244380171481152e-01,3.717385108882431417e-03,6.765253993235556540e-02,-5.747860679101439441e-02,1.000000000000000000e+00
9.008369013831636352e-01,4.046248649899646804e-03,7.002480241053161969e-02,-8.518604843891618150e-02,1.000000000000000000e+00
9.119714738520433572e-01,-4.131043952040448775e-02,7.555074269653123953e-02,-8.496997314138286794e-02,1.000000000000000000e+00
9.064972155829129630e-01,3.875424020956547404e-03,6.894947475071606935e-02,-5.683614924267996193e-02,1.000000000000000000e+00
8.949719768237994755e-01,3.346155122911616958e-02,-5.167719414250213084e-02,-1.163517419394265451e-01,1.000000000000000000e+00
9.085574248597034774e-01,-2.854337366796380962e-02,5.416433425600756385e-02,-9.475867034932909660e-02,1.000000000000000000e+00
9.110077450501071761e-01,-3.927382061923949397e-02,5.839715002957885509e-02,-9.342370682280412564e-02,1.000000000000000000e+00
9.077018673035230911e-01,-2.295968740965184662e-02,6.407311292996065166e-02,-9.074393965102528492e-02,1.000000000000000000e+00
9.083331166478294527e-01,-2.622370943593662143e-02,5.472598068348324962e-02,-9.468154315492671724e-02,1.000000000000000000e+00
9.063172046816243554e-01,-1.958041868711868361e-02,4.756145130735080911e-02,-9.670177379116502714e-02,1.000000000000000000e+00
9.085689491148730701e-01,-2.757374426478015686e-02,6.018178224001197174e-02,-9.240021507704984649e-02,1.000000000000000000e+00
9.071251961683095555e-01,-2.196909163312680408e-02,4.161428928073390709e-02,-9.979042418872144382e-02,1.000000000000000000e+00
9.062658502862273036e-01,-1.770797038655679348e-02,4.189097218560743074e-02,-9.959731901014277911e-02,1.000000000000000000e+00
9.040212895802540727e-01,-8.022424804163435716e-03,4.191966809074310074e-02,-9.857674136127053677e-02,1.000000000000000000e+00
9.080969540455418043e-01,-2.581390189157612217e-02,6.060481765764159229e-02,-9.209507657614968146e-02,1.000000000000000000e+00
9.095027843917525834e-01,-3.303149113954809146e-02,5.272251093254808757e-02,-9.532786268683733633e-02,1.000000000000000000e+00
9.068671147553142298e-01,-2.036718965839164064e-02,6.136877747193980603e-02,-9.157029617128165100e-02,1.000000000000000000e+00
9.067278840102538373e-01,-2.052057453058828487e-02,3.832177465652772397e-02,-1.010499299500860759e-01,1.000000000000000000e+00
9.065439890396659317e-01,-1.906019494144367554e-02,3.876708469728093465e-02,-1.009298979447128819e-01,1.000000000000000000e+00
9.086839908197823501e-01,-2.990070852702531728e-02,5.051184806381226605e-02,-9.618774117909589805e-02,1.000000000000000000e+00
9.074065274139085924e-01,-2.428930175143415721e-02,3.821497151557471522e-02,-1.009502701616806775e-01,1.000000000000000000e+00
9.084704442523344747e-01,-2.845921488461238685e-02,4.880054616073448148e-02,-9.664465589436278814e-02,1.000000000000000000e+00
9.058894747435265460e-01,-1.707861323773436982e-02,5.087589858239829205e-02,-9.563074621186219704e-02,1.000000000000000000e+00
9.091345899054428248e-01,-3.163194668522121417e-02,5.335674783960780293e-02,-9.511593616100962045e-02,1.000000000000000000e+00
9.066464189133622842e-01,-2.104086785490200465e-02,3.141762911228294236e-02,-1.037886321140047419e-01,1.000000000000000000e+00
9.099433395057029417e-01,-3.384269161885486432e-02,6.281164916438679302e-02,-9.150877067461778147e-02,1.000000000000000000e+00
9.077276924208397269e-01,-2.355700408309073166e-02,6.332934114434340955e-02,-9.069421027068330643e-02,1.000000000000000000e+00
9.068487139467803493e-01,-2.045704770235976661e-02,5.005031873633625922e-02,-9.626303338820414723e-02,1.000000000000000000e+00
9.090488745086703348e-01,-2.981151915498819402e-02,5.950241553024853552e-02,-9.260192540096179314e-02,1.000000000000000000e+00
9.075206313458967777e-01,-2.485881028336671059e-02,4.862289478607077775e-02,-9.676386739419133576e-02,1.000000000000000000e+00
9.065742145629287485e-01,-2.086207692733063265e-02,4.868420180480947240e-02,-9.654984180373321623e-02,1.000000000000000000e+00
9.087085159779400012e-01,-2.887837973479293052e-02,5.615915751799591821e-02,-9.400075472257346521e-02,1.000000000000000000e+00
9.081458480124002808e-01,-2.699054369055864377e-02,5.176664436001738451e-02,-9.565135940760198519e-02,1.000000000000000000e+00
8.949719768237994755e-01,3.346155122911616958e-02,-5.167719414250213084e-02,-1.163517419394265451e-01,1.000000000000000000e+00
9.122242584226923912e-01,-2.143588217846664409e-02,-1.027541898176250433e-02,-4.888673934457064135e-02,1.000000000000000000e+00
9.122242584226923912e-01,-2.143588217846664409e-02,-1.027541898176250433e-02,-4.888673934457064135e-02,1.000000000000000000e+00
8.949719768237994755e-01,3.346155122911616958e-02,-5.167719414250213084e-02,-1.163517419394265451e-01,1.000000000000000000e+00
9.122242584226923912e-01,-2.143588217846664409e-02,-1.027541898176250433e-02,-4.888673934457064135e-02,1.000000000000000000e+00
9.122242584226923912e-01,-2.143588217846664409e-02,-1.027541898176250433e-02,-4.888673934457064135e-02,1.000000000000000000e+00
9.110077450501071761e-01,-3.927382061923949397e-02,5.839715002957885509e-02,-9.342370682280412564e-02,1.000000000000000000e+00
9.077018673035230911e-01,-2.295968740965184662e-02,6.407311292996065166e-02,-9.074393965102528492e-02,1.000000000000000000e+00
9.083331166478294527e-01,-2.622370943593662143e-02,5.472598068348324962e-02,-9.468154315492671724e-02,1.000000000000000000e+00
9.063172046816243554e-01,-1.958041868711868361e-02,4.756145130735080911e-02,-9.670177379116502714e-02,1.000000000000000000e+00
9.085689491148730701e-01,-2.757374426478015686e-02,6.018178224001197174e-02,-9.240021507704984649e-02,1.000000000000000000e+00
9.071251961683095555e-01,-2.196909163312680408e-02,4.161428928073390709e-02,-9.979042418872144382e-02,1.000000000000000000e+00
9.062658502862273036e-01,-1.770797038655679348e-02,4.189097218560743074e-02,-9.959731901014277911e-02,1.000000000000000000e+00
9.040212895802540727e-01,-8.022424804163435716e-03,4.191966809074310074e-02,-9.857674136127053677e-02,1.000000000000000000e+00
9.095027843917525834e-01,-3.303149113954809146e-02,5.272251093254808757e-02,-9.532786268683733633e-02,1.000000000000000000e+00
9.068671147553142298e-01,-2.036718965839164064e-02,6.136877747193980603e-02,-9.157029617128165100e-02,1.000000000000000000e+00
9.067278840102538373e-01,-2.052057453058828487e-02,3.832177465652772397e-02,-1.010499299500860759e-01,1.000000000000000000e+00
9.065439890396659317e-01,-1.906019494144367554e-02,3.876708469728093465e-02,-1.009298979447128819e-01,1.000000000000000000e+00
9.086839908197823501e-01,-2.990070852702531728e-02,5.051184806381226605e-02,-9.618774117909589805e-02,1.000000000000000000e+00
9.074065274139085924e-01,-2.428930175143415721e-02,3.821497151557471522e-02,-1.009502701616806775e-01,1.000000000000000000e+00
9.084704442523344747e-01,-2.845921488461238685e-02,4.880054616073448148e-02,-9.664465589436278814e-02,1.000000000000000000e+00
9.058894747435265460e-01,-1.707861323773436982e-02,5.087589858239829205e-02,-9.563074621186219704e-02,1.000000000000000000e+00
9.091345899054428248e-01,-3.163194668522121417e-02,5.335674783960780293e-02,-9.511593616100962045e-02,1.000000000000000000e+00
9.066464189133622842e-01,-2.104086785490200465e-02,3.141762911228294236e-02,-1.037886321140047419e-01,1.000000000000000000e+00
9.099433395057029417e-01,-3.384269161885486432e-02,6.281164916438679302e-02,-9.150877067461778147e-02,1.000000000000000000e+00
9.077276924208397269e-01,-2.355700408309073166e-02,6.332934114434340955e-02,-9.069421027068330643e-02,1.000000000000000000e+00
9.068487139467803493e-01,-2.045704770235976661e-02,5.005031873633625922e-02,-9.626303338820414723e-02,1.000000000000000000e+00
9.090488745086703348e-01,-2.981151915498819402e-02,5.950241553024853552e-02,-9.260192540096179314e-02,1.000000000000000000e+00
9.075206313458967777e-01,-2.485881028336671059e-02,4.862289478607077775e-02,-9.676386739419133576e-02,1.000000000000000000e+00
9.058894747435265460e-01,-1.707861323773436982e-02,5.087589858239829205e-02,-9.563074621186219704e-02,1.000000000000000000e+00
9.091345899054428248e-01,-3.163194668522121417e-02,5.335674783960780293e-02,-9.511593616100962045e-02,1.000000000000000000e+00
9.066464189133622842e-01,-2.104086785490200465e-02,3.141762911228294236e-02,-1.037886321140047419e-01,1.000000000000000000e+00
9.099433395057029417e-01,-3.384269161885486432e-02,6.281164916438679302e-02,-9.150877067461778147e-02,1.000000000000000000e+00
9.077276924208397269e-01,-2.355700408309073166e-02,6.332934114434340955e-02,-9.069421027068330643e-02,1.000000000000000000e+00
9.065742145629287485e-01,-2.086207692733063265e-02,4.868420180480947240e-02,-9.654984180373321623e-02,1.000000000000000000e+00
9.087085159779400012e-01,-2.887837973479293052e-02,5.615915751799591821e-02,-9.400075472257346521e-02,1.000000000000000000e+00
9.081458480124002808e-01,-2.699054369055864377e-02,5.176664436001738451e-02,-9.565135940760198519e-02,1.000000000000000000e+00
-1.026177520826416917e-01,-6.920914911277185888e-02,-2.404233427195615752e-02,-3.733958425099209201e-03,0.000000000000000000e+00
-1.084847597243911305e-01,-4.211905424780770096e-02,-4.730577749341219329e-02,-4.709287224510333653e-04,0.000000000000000000e+00
-1.013626475485126383e-01,-8.975087199601829158e-02,-1.177104406075287768e-01,-3.795018078155604213e-02,0.000000000000000000e+00
-1.302290436850316868e-01,9.772656108013143272e-02,1.905578496181662695e-01,7.576689404510141002e-02,0.000000000000000000e+00
-1.217426251324359027e-01,4.787282511159516446e-02,-1.122134590290858186e-01,-4.010891867354954288e-02,0.000000000000000000e+00
-9.677461939978601602e-02,-8.908166035127236537e-02,1.828068318847950180e-02,3.941004058742008341e-03,0.000000000000000000e+00
-9.292529230856090561e-02,-1.068914968217044292e-01,3.190313278446346018e-02,9.085907318177486799e-03,0.000000000000000000e+00
-1.296055221841294902e-01,7.666739122507350290e-02,-1.448194895198438858e-01,-6.122271293758585475e-02,0.000000000000000000e+00
-2.929261692992258248e-01,9.484893007317403146e-01,-2.834276175090073846e-02,-6.909185776646589033e-03,0.000000000000000000e+00
-1.101685991088858924e-01,-2.005128364740252703e-02,1.075766395603261483e-01,4.202600258444464526e-02,0.000000000000000000e+00
-8.505519637408903710e-02,-1.321159629102144351e-01,7.033516130587973147e-02,2.238186399576956934e-02,0.000000000000000000e+00
-1.193196363817178723e-01,2.158371158868950188e-02,1.285341778811726066e-01,5.215169871150532321e-02,0.000000000000000000e+00
-1.029640827357375665e-01,-3.069990606345835565e-02,2.579672687272243636e-01,1.004382515973603340e-01,0.000000000000000000e+00
-9.880092914639378165e-02,-8.583589130328694861e-02,-2.163427016581451548e-02,-1.147949447933685301e-02,0.000000000000000000e+00
-9.887603127224046939e-02,-8.553655850369790148e-02,-2.207131743532974449e-02,-1.164435569238319451e-02,0.000000000000000000e+00
-1.086469628750914296e-01,-4.505844988832886228e-02,-4.857053060418096285e-02,-1.500816511600344336e-02,0.000000000000000000e+00
-1.083715494491712394e-01,-4.668370983529263052e-02,-6.196001792117310919e-02,-1.404968448679583953e-02,0.000000000000000000e+00
-1.203540099749422637e-01,1.161153897441854002e-02,-1.958098264816448067e-02,-4.095479834198311950e-03,0.000000000000000000e+00
-1.081348095176569019e-01,-4.985144670759229790e-02,-4.433989214560392356e-02,-1.537742000600499440e-02,0.000000000000000000e+00
-1.066091503879836727e-01,-5.278698193878653133e-02,-4.458423740043748057e-02,-1.387254437560416290e-02,0.000000000000000000e+00
-1.066946534118878853e-01,-5.083641748130018206e-02,-3.130072947933838778e-02,-1.424352071117181845e-02,0.000000000000000000e+00
-1.002768017070139184e-01,-6.714343908592769472e-02,-6.993430989061942549e-02,1.718529890910386326e-02,0.000000000000000000e+00
-1.105178057897085592e-01,-3.638852140609518532e-02,-5.278031976084646137e-02,-2.055093322907176195e-02,0.000000000000000000e+00
-1.130066559619034711e-01,-1.832454428951509062e-02,5.636809417553771510e-03,2.376420585144888454e-03,0.000000000000000000e+00
-9.887377513844503030e-02,-5.751294962945278227e-02,-8.478148402692999019e-02,4.848360777969634716e-02,0.000000000000000000e+00
-1.102430477705433898e-01,-3.923094219027816604e-02,-6.691895127213520755e-02,-1.968679773768084590e-02,0.000000000000000000e+00
-1.083831168495939246e-01,-4.124905707464304044e-02,-3.365176990716749889e-02,-1.362503354289967654e-02,0.000000000000000000e+00
-9.647377829777541158e-02,-8.726508812051397834e-02,-4.090724933985548373e-02,-3.725464300911311005e-03,0.000000000000000000e+00
-1.047504779594822660e-01,-5.254241396562300132e-02,2.318197727824663004e-02,7.143564692868798610e-03,0.000000000000000000e+00
-1.065464948094424630e-01,-5.243830978649816760e-02,-3.623129386493276899e-02,-1.618170557626849235e-02,0.000000000000000000e+00
-1.008597983607179283e-01,-8.433790512541826379e-02,-8.196222208848746860e-02,-3.521641395188022244e-02,0.000000000000000000e+00
-9.952982387825855259e-02,-7.774500718823756928e-02,-4.080225508432877568e-02,-8.423259250127027378e-03,0.000000000000000000e+00
-9.729869785663680659e-02,-8.942123612549029987e-02,-5.003417878712018013e-02,-2.408426514729970075e-02,0.000000000000000000e+00
-1.074154882497374563e-01,-4.901547751301425782e-02,-4.562009293098742008e-02,-1.988166368445697801e-02,0.000000000000000000e+00
-1.032017259580684659e-01,-7.415567534875686095e-02,-7.950696544747057337e-02,-3.361483707529115683e-02,0.000000000000000000e+00
-1.097213094313307796e-01,-3.133321207279939763e-02,-7.467896712903560746e-03,-4.683413084997991270e-03,0.000000000000000000e+00
-1.066598201917759725e-01,-5.638815273085587970e-02,-7.549834730727394971e-02,-3.187618769858793083e-02,0.000000000000000000e+00
-1.119315952810322062e-01,-3.679366153997695038e-02,-8.206300178920644672e-02,-3.298087503218028599e-02,0.000000000000000000e+00
-1.118375696900240635e-01,-3.307675072111052744e-02,-5.932524924608312961e-02,-2.430094006656434782e-02,0.000000000000000000e+00
-1.096276287498585134e-01,-4.425858432655401659e-02,-8.117771880436555620e-02,-2.707564430776101747e-02,0.000000000000000000e+00
-1.043532962448141949e-01,-6.003899344187098308e-02,-5.455582813218600585e-02,-1.864588830313222007e-02,0.000000000000000000e+00
-1.046932875370132632e-01,-5.780165444445412720e-02,8.537333379205492775e-03,1.768021049322987363e-03,0.000000000000000000e+00
-1.032078676048575894e-01,-6.735392718163094039e-02,-3.484409326175601229e-02,-1.614252482565530292e-02,0.000000000000000000e+00
-1.054536739575461235e-01,-6.315393847041868292e-02,-7.923287502942090443e-02,-3.283363389760717010e-02,0.000000000000000000e+00
-1.027908783306855089e-01,-5.508047431225356061e-02,6.801626811605872291e-02,2.461760663168557906e-02,0.000000000000000000e+00
-1.214660715391596424e-01,4.067509510452665782e-03,-9.587663818059692644e-02,-3.471573520783898664e-02,0.000000000000000000e+00
-1.112186332370617703e-01,-3.539550228500718682e-02,-7.164064906445896663e-02,-2.390420306765444342e-02,0.000000000000000000e+00
-9.921980636590974068e-02,-8.777854668578953523e-02,-4.765537520273310096e-02,-2.012550531170016060e-02,0.000000000000000000e+00
-1.057228059368660877e-01,-5.451695575058422560e-02,-7.326894692282560906e-02,-7.094484622693551096e-03,0.000000000000000000e+00
-1.132261359676412643e-01,-2.025048831023267687e-02,-7.006610298571683271e-02,-2.953223079135517196e-02,0.000000000000000000e+00
-1.103948861052297253e-01,-3.939059440325216183e-02,-5.128561464121200730e-02,-2.121655844853763059e-02,0.000000000000000000e+00
-1.067612847515866659e-01,-5.707144803947176992e-02,-5.406132393509351097e-02,-2.113848055515388583e-02,0.000000000000000000e+00
-1.090159931667081111e-01,-4.876576308182590386e-02,-5.587333824728778903e-02,-2.289089182725935132e-02,0.000000000000000000e+00
-9.892389353585284706e-02,-6.101417611058045781e-02,-8.825900401160244324e-02,4.482021536842733384e-02,0.000000000000000000e+00
-1.089914090310039746e-01,-4.164751283488127981e-02,-6.573290387121516476e-02,-8.404494803145970069e-03,0.000000000000000000e+00
-1.113470145498476338e-01,-3.248562873759624353e-02,-3.210241840441354494e-02,-1.345562913837286198e-02,0.000000000000000000e+00
-1.093913410564008315e-01,-4.482923666793042078e-02,-4.957565223372263630e-02,-1.809366073803920713e-02,0.000000000000000000e+00
-1.071445921087241793e-01,-4.723044931258527784e-02,-6.989943948631471837e-02,-1.874436254684949503e-03,0.000000000000000000e+00
-1.013906139647000465e-01,-6.675557095190697010e-02,-7.310216820679726890e-02,1.387503407498420207e-03,0.000000000000000000e+00
-1.128259664725914241e-01,-2.377323327050633039e-02,-2.931502007888980507e-02,-1.234888207841520688e-02,0.000000000000000000e+00
-1.014146014177266381e-01,-6.410989115750148626e-02,-4.505648180776421902e-02,-2.236504963589460229e-02,0.000000000000000000e+00
-1.095038345476784247e-01,-4.677403690097884509e-02,-5.452236872164536313e-02,-2.057574317370056485e-02,0.000000000000000000e+00
-1.029390412986300046e-01,-7.008309488632551154e-02,-7.418207705926992135e-02,-2.255411070556958414e-02,0.000000000000000000e+00
-1.090767846367679261e-01,-3.855394169287035960e-02,-2.115690354196065465e-02,-7.418868208954904932e-03,0.000000000000000000e+00
-1.022176229756321109e-01,-5.757325336761875273e-02,-4.924935283872479419e-02,1.196935517583128800e-02,0.000000000000000000e+00
-1.043526332990069999e-01,-5.314028061757357368e-02,-7.764302217584283239e-02,4.713957433776124785e-03,0.000000000000000000e+00
-1.070858100677413022e-01,-3.963239749216809077e-02,-7.134851623935591081e-02,1.154410951925849763e-02,0.000000000000000000e+00
-1.112275508551306552e-01,-3.704636497594719635e-02,-5.876164326931875709e-02,-2.398642221348972967e-02,0.000000000000000000e+00
-1.023976372761602888e-01,-7.453233308973791771e-02,-4.605837000582801294e-02,-2.042211327257738990e-02,0.000000000000000000e+00
-1.034097920513888380e-01,-6.265229853280722405e-02,-6.881611199202203322e-02,-6.507848015272312166e-03,0.000000000000000000e+00
-1.066275365047325979e-01,-5.103014565892948634e-02,-2.902769809922525757e-02,-1.168200572034152132e-02,0.000000000000000000e+00
-1.064441830511143050e-01,-5.769231098596533380e-02,-5.559700549423212540e-02,-2.356636164553332566e-02,0.000000000000000000e+00
-1.081852169722416906e-01,-4.994327217304837113e-02,-5.260986086471297618e-02,-2.120872308214888022e-02,0.000000000000000000e+00
-1.046888647655069143e-01,-6.190540462783560016e-02,-7.572895575427293635e-02,-1.944996159726982907e-02,0.000000000000000000e+00
-1.112873419957041699e-01,-3.537402200348038761e-02,-4.602242357610290130e-02,-1.888617606259313311e-02,0.000000000000000000e+00
-1.074695467034352397e-01,-4.074115956459414128e-02,-7.132259944308781685e-02,4.960266568496091849e-03,0.000000000000000000e+00
-1.053220525331961394e-01,-5.681408450009702710e-02,-3.907617780217521875e-02,-4.752374355792182356e-03,0.000000000000000000e+00
-1.121705176439555252e-01,-2.887694884511727775e-02,-3.396292122646631800e-02,-1.165023174441034287e-02,0.000000000000000000e+00
-1.308418779945797750e-01,6.010325979992645062e-02,-1.721108496845924485e-02,-4.873449890604347398e-03,0.000000000000000000e+00
-9.200528175289823807e-02,-1.169372814936163185e-01,-6.677240306329143560e-02,-1.819346154472038096e-02,0.000000000000000000e+00
-1.032666704238307670e-01,-4.961168514403519608e-02,-8.342785293625543108e-02,2.153710645744744828e-02,0.000000000000000000e+00
-1.123200294386040021e-01,-2.938581152873417229e-02,-5.446282639048440066e-02,-1.999515570942237558e-02,0.000000000000000000e+00
-1.030156486536312477e-01,-6.121501653955551542e-02,-8.778999984889864980e-03,-6.339082378573860851e-03,0.000000000000000000e+00
-1.030816046872785052e-01,-7.246172634204015028e-02,-6.701134424331141315e-02,-2.113247019217030787e-02,0.000000000000000000e+00
-1.043043637794738715e-01,-6.263540939477119096e-02,-6.110766163250514610e-02,-1.310605969410633814e-02,0.000000000000000000e+00
-9.741648230660822361e-02,-8.025590117213216024e-02,6.960793503168372087e-02,2.458339503414259941e-02,0.000000000000000000e+00
-1.041332803344975494e-01,-5.727512570320299895e-02,2.620774220577685304e-02,8.600190242963443379e-03,0.000000000000000000e+00
-1.102292807585952411e-01,-3.093633699139481524e-02,1.236341561984813375e-02,3.948730481711742665e-03,0.000000000000000000e+00
-9.629793004631090336e-02,-8.636013132165798467e-02,5.700398689021417969e-02,2.011626282838795132e-02,0.000000000000000000e+00
-1.114890500240293680e-01,-2.469436407327559035e-02,3.264934575599039157e-02,1.252908811078982422e-02,0.000000000000000000e+00
-1.135162703463389600e-01,-2.202445476978380501e-02,-2.067203930371783530e-02,-3.391337247103362856e-03,0.000000000000000000e+00
-1.120001559471548447e-01,-2.751317901165247978e-02,-9.512684041808862345e-03,-4.216300070776861884e-03,0.000000000000000000e+00
-1.099907028324745156e-01,-5.083036105575533536e-02,-5.232487926227938346e-02,-2.029626280118791357e-02,0.000000000000000000e+00
-1.073613587894264310e-01,-4.602029165213503137e-02,-4.549028061816457608e-02,-5.180859137333202434e-03,0.000000000000000000e+00
-1.023491159070515633e-01,-2.952369753260533289e-02,2.060738027171574449e-01,7.810468243225093810e-02,0.000000000000000000e+00
-9.914193390935502337e-02,-4.456676417897552367e-02,1.976225168896418583e-01,7.416053477922973647e-02,0.000000000000000000e+00
-1.091968248296902727e-01,-4.064908705776749259e-02,1.366674241528204568e-02,5.087664558013650466e-03,0.000000000000000000e+00
-1.056210257784200718e-01,-5.979610071806134436e-02,-4.162741697992410755e-02,-1.810199987769234298e-02,0.000000000000000000e+00
-1.052754648399873011e-01,-5.037486241702880674e-02,1.452298479839862766e-02,3.650250561886859806e-03,0.000000000000000000e+00
-1.089263445261402091e-01,-3.970251765839039049e-02,-2.758252359120745220e-02,-1.249342738980314428e-02,0.000000000000000000e+00
